"CRASH_CRN","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","HOUR_OF_DAY","LOCATION_TYPE","MAX_SEVERITY_LEVEL","LONGITUDE","LATITUDE","SPEED_LIMIT","severity","carLane","bikeLane","streetLength","car.reverse","bike.reverse","foot"
2014075483,2014,7,6,8,0,8,-79.90110016,40.45849991,25,"unknown",2,2,1647.33813477,2,2,1
2014075591,2014,8,7,21,0,4,-79.93859863,40.46459961,25,"slight",1,2,664.280395508,1,2,1
2014075914,2014,7,4,12,0,4,-80.04750061,40.29930115,25,"slight",0,5,993.741943359,0,5,1
2014076248,2014,8,3,8,0,3,-79.94819641,40.44079971,25,"serious",1,2,245.41317749,1,2,1
2014076553,2014,8,4,9,0,3,-79.95729828,40.46279907,25,"serious",0,5,111.394508362,0,5,1
2014076982,2014,8,4,22,0,3,-80.05960083,40.39110184,35,"serious",0,5,993.741943359,0,5,1
2014078500,2014,8,3,16,0,4,-79.9496994,40.45980072,25,"slight",0,5,111.394508362,0,5,1
2014079044,2014,8,4,18,0,8,-79.82949829,40.34370041,25,"unknown",2,2,1647.33813477,2,2,1
2014079642,2014,8,4,19,7,4,-79.80400085,40.31019974,25,"slight",2,2,1647.33813477,2,2,1
2014082521,2014,8,1,13,0,4,-79.85240173,40.25529861,40,"slight",0,5,662.396118164,0,5,1
2014085213,2014,7,6,19,0,8,-79.88970184,40.4007988,25,"unknown",2,2,1647.33813477,2,2,1
2014085267,2014,9,3,7,7,8,-79.92539978,40.45479965,25,"unknown",1,2,664.280395508,1,2,1
2014087175,2014,8,2,12,0,3,-79.9477005,40.45439911,35,"serious",0,5,111.394508362,0,5,1
2014089261,2014,9,5,7,0,8,-79.94010162,40.46390152,25,"unknown",0,5,111.394508362,0,5,1
2014089387,2014,9,3,9,0,2,-80.17749786,40.52310181,35,"serious",1,2,245.41317749,1,2,1
2014089526,2014,9,5,5,0,8,-79.92939758,40.45970154,35,"unknown",1,2,664.280395508,1,2,1
2014093938,2014,9,5,13,8,4,-79.95850372,40.43249893,30,"slight",0,5,993.741943359,0,5,1
2014095029,2014,9,6,16,0,8,-80.22070313,40.5163002,30,"unknown",1,2,245.41317749,1,2,1
2014095080,2014,9,2,13,0,8,-79.9138031,40.46039963,35,"unknown",1,2,664.280395508,1,2,1
2014098182,2014,10,3,15,0,8,-79.93090057,40.45920181,35,"unknown",1,2,664.280395508,1,2,1
2014099714,2014,10,6,18,0,4,-79.97730255,40.41149902,25,"slight",0,5,993.741943359,0,5,1
2014103690,2014,10,3,18,0,8,-80.0134964,40.46730042,25,"unknown",1,2,245.41317749,1,2,1
2014106253,2014,10,3,15,0,2,-79.78549957,40.47769928,35,"serious",2,2,1647.33813477,2,2,1
2014107909,2014,3,2,13,0,4,-80.11319733,40.35680008,25,"slight",0,5,993.741943359,0,5,1
2014107917,2014,8,3,18,0,4,-80.11119843,40.3608017,25,"slight",0,5,993.741943359,0,5,1
2014109540,2014,11,3,22,0,8,-79.94889832,40.4939003,25,"unknown",0,5,111.394508362,0,5,1
2014111965,2014,11,3,16,0,8,-80.06359863,40.44910049,25,"unknown",1,2,245.41317749,1,2,1
2014112195,2014,11,4,8,0,4,-79.97949982,40.43830109,25,"slight",0,5,993.741943359,0,5,1
2014121975,2014,11,4,5,99,4,-79.94190216,40.49679947,25,"slight",1,2,664.280395508,1,2,1
2014127943,2014,12,5,17,7,8,-79.94750214,40.44749832,25,"unknown",0,5,111.394508362,0,5,1
2014132216,2014,12,3,16,0,3,-79.99240112,40.44580078,25,"serious",1,2,245.41317749,1,2,1
2016018437,2016,1,1,11,0,4,-80.1859,40.4841,30,"slight",1,2,245.41317749,1,2,1
2016063381,2016,6,4,8,0,3,-79.9953,40.4436,25,"serious",1,2,245.41317749,1,2,1
2016047580,2016,5,3,18,0,3,-79.7471,40.4387,45,"serious",2,2,1647.33813477,2,2,1
2016038627,2016,4,5,17,0,3,-79.994,40.4436,25,"serious",1,2,245.41317749,1,2,1
2016047366,2016,5,2,11,0,3,-79.893,40.4536,25,"serious",2,2,1647.33813477,2,2,1
2016035496,2016,4,3,19,0,3,-79.9131,40.438,35,"serious",2,2,1647.33813477,2,2,1
2016017644,2016,2,1,14,0,8,-80.0059,40.4173,25,"unknown",0,5,993.741943359,0,5,1
2016049635,2016,5,2,12,0,3,-79.8994,40.4092,25,"serious",1,2,523.535827637,1,2,1
2016064228,2016,6,5,18,0,3,-79.9389,40.462,35,"serious",0,5,111.394508362,0,5,1
2016002320,2016,1,5,15,0,3,-79.8939,40.4489,25,"serious",2,2,1647.33813477,2,2,1
2016108372,2016,10,6,14,0,4,-80.014,40.3664,25,"slight",0,5,993.741943359,0,5,1
2016030611,2016,3,2,8,0,8,-79.984,40.4511,25,"unknown",1,2,245.41317749,1,2,1
2016028004,2016,3,7,18,0,2,-79.9834,40.5756,35,"serious",0,5,111.394508362,0,5,1
2016051150,2016,5,6,8,0,8,-79.921,40.4697,35,"unknown",1,2,664.280395508,1,2,1
2016042396,2016,4,2,17,0,3,-79.807,40.383,25,"serious",2,2,1647.33813477,2,2,1
2016001643,2016,1,3,18,0,8,-79.9844,40.4216,25,"unknown",0,5,993.741943359,0,5,1
2016046639,2016,5,7,14,0,3,-80.0059,40.6051,25,"serious",0,5,111.394508362,0,5,1
2016042260,2016,4,2,15,0,8,-79.9745,40.4372,25,"unknown",0,5,993.741943359,0,5,1
2016059547,2016,6,1,12,0,8,-79.9924,40.4458,25,"unknown",1,2,245.41317749,1,2,1
2016050996,2016,5,2,17,0,3,-79.938,40.4268,35,"serious",0,5,993.741943359,0,5,1
2016030029,2016,3,6,18,0,3,-79.9746,40.4284,25,"serious",0,5,993.741943359,0,5,1
2016013415,2016,2,4,18,0,3,-79.9131,40.438,35,"serious",2,2,1647.33813477,2,2,1
2016059025,2016,5,3,15,7,4,-79.951,40.4496,25,"slight",0,5,111.394508362,0,5,1
2016017409,2016,2,7,15,1,4,-80.0046,40.4492,25,"slight",1,2,245.41317749,1,2,1
2016026315,2016,3,3,18,0,8,-79.9166,40.4093,25,"unknown",0,5,662.396118164,0,5,1
2016045171,2016,5,3,23,0,2,-79.9327,40.4643,25,"serious",1,2,664.280395508,1,2,1
2016010131,2016,1,2,21,0,3,-79.949,40.4616,25,"serious",0,5,111.394508362,0,5,1
2016063413,2016,6,6,17,0,2,-80.1434,40.5045,25,"serious",1,2,245.41317749,1,2,1
2016038945,2016,4,6,18,0,8,-79.8921,40.4534,25,"unknown",2,2,1647.33813477,2,2,1
2016055525,2016,6,4,8,0,8,-79.9479,40.4411,25,"unknown",1,2,245.41317749,1,2,1
2016086689,2016,8,4,7,0,8,-79.9626,40.4272,25,"unknown",0,5,993.741943359,0,5,1
2016094340,2016,9,4,17,0,8,-79.8726,40.2729,25,"unknown",0,5,662.396118164,0,5,1
2016075895,2016,7,4,19,0,8,-79.8807,40.2961,25,"unknown",0,5,662.396118164,0,5,1
2016120171,2016,11,4,18,0,3,-79.9293,40.4571,25,"serious",1,2,664.280395508,1,2,1
2016082545,2016,8,6,19,0,8,-79.9325,40.4548,25,"unknown",1,2,664.280395508,1,2,1
2016069697,2016,7,6,20,0,4,-80.1009,40.3702,40,"slight",0,5,993.741943359,0,5,1
2016058261,2016,6,3,21,0,3,-79.9564,40.4457,25,"serious",1,2,245.41317749,1,2,1
2016082836,2016,8,7,19,0,3,-79.9556,40.4694,25,"serious",0,5,111.394508362,0,5,1
2016104193,2016,10,2,11,0,3,-79.991,40.4286,25,"serious",0,5,993.741943359,0,5,1
2016056158,2016,6,4,16,0,4,-80.0916,40.6543,45,"slight",0,5,111.394508362,0,5,1
2016065794,2016,6,5,17,0,4,-80.0145,40.3666,35,"slight",0,5,993.741943359,0,5,1
2016064867,2016,6,6,7,0,8,-79.8374,40.4667,25,"unknown",2,2,1647.33813477,2,2,1
2016094316,2016,9,4,17,0,0,-79.9235,40.4604,25,"slight",1,2,664.280395508,1,2,1
2016120753,2016,11,5,18,0,3,-79.9214,40.469,35,"serious",1,2,664.280395508,1,2,1
2016078844,2016,8,6,7,0,4,-79.8438,40.5346,45,"slight",2,2,1647.33813477,2,2,1
2016102295,2016,10,3,13,0,8,-79.9251,40.444,25,"unknown",1,2,664.280395508,1,2,1
2016131108,2016,12,4,18,0,3,-80.0317,40.3778,25,"serious",0,5,993.741943359,0,5,1
2016068566,2016,7,5,8,7,3,-79.9201,40.4512,25,"serious",1,2,664.280395508,1,2,1
2016079542,2016,8,7,16,0,3,-79.9973,40.4191,25,"serious",0,5,993.741943359,0,5,1
2016104110,2016,10,3,13,0,3,-80.056,40.3882,35,"serious",0,5,993.741943359,0,5,1
2016049362,2016,5,1,16,7,3,-80.0058,40.6051,25,"serious",0,5,111.394508362,0,5,1
2016055581,2016,6,4,8,0,8,-79.9971,40.5567,15,"unknown",0,5,111.394508362,0,5,1
2016107445,2016,10,2,99,0,8,-79.9657,40.5296,25,"unknown",0,5,111.394508362,0,5,1
2016107141,2016,10,7,11,0,8,-79.8966,40.4565,25,"unknown",2,2,1647.33813477,2,2,1
2016081374,2016,8,4,12,0,8,-79.9671,40.4616,25,"unknown",0,5,111.394508362,0,5,1
2016083358,2016,8,2,16,7,4,-79.9885,40.4285,25,"slight",0,5,993.741943359,0,5,1
2016099261,2016,9,3,23,0,3,-80.0103,40.4473,25,"serious",1,2,245.41317749,1,2,1
2016082010,2016,8,5,17,0,3,-79.9059,40.4671,35,"serious",2,2,1647.33813477,2,2,1
2016083516,2016,8,2,6,0,4,-79.9762,40.4285,25,"slight",0,5,993.741943359,0,5,1
2016087115,2016,8,4,17,0,8,-79.9175,40.494,25,"unknown",1,2,664.280395508,1,2,1
2016082657,2016,8,7,12,0,3,-79.9877,40.4498,20,"serious",1,2,245.41317749,1,2,1
2016068055,2016,7,3,19,0,2,-79.9964,40.4297,25,"serious",0,5,993.741943359,0,5,1
2016088893,2016,8,1,11,7,3,-80.0058,40.6051,25,"serious",0,5,111.394508362,0,5,1
2016099051,2016,9,5,14,0,2,-80.1483,40.3465,35,"serious",0,5,993.741943359,0,5,1
2016063393,2016,6,4,8,0,3,-79.954,40.4634,25,"serious",0,5,111.394508362,0,5,1
2016040093,2016,4,2,17,0,2,-79.9969,40.5939,25,"serious",0,5,111.394508362,0,5,1
2016077035,2016,7,1,23,0,8,-79.9386,40.4559,25,"unknown",1,2,28.911233902,1,2,1
2016069489,2016,7,1,10,0,8,-79.9431,40.4509,25,"unknown",0,5,111.394508362,0,5,1
2016080986,2016,7,4,12,0,8,-79.9133,40.4113,0,"unknown",0,5,662.396118164,0,5,1
2016085534,2016,8,1,13,0,3,-80.0575,40.3942,20,"serious",0,5,993.741943359,0,5,1
2016076283,2016,7,5,20,0,8,-79.8857,40.2872,25,"unknown",0,5,662.396118164,0,5,1
2016100051,2016,9,4,17,0,8,-79.9874,40.4294,25,"unknown",0,5,993.741943359,0,5,1
2016102030,2016,10,3,15,0,3,-79.9223,40.4295,25,"serious",1,2,523.535827637,1,2,1
2016101998,2016,10,3,12,0,8,-79.9263,40.4715,25,"unknown",1,2,664.280395508,1,2,1
2016113512,2016,10,2,18,0,4,-79.9154,40.4561,30,"slight",1,2,664.280395508,1,2,1
2016107551,2016,10,2,17,0,8,-79.9248,40.4614,25,"unknown",1,2,664.280395508,1,2,1
2016077087,2016,8,2,8,0,3,-79.9992,40.4538,25,"serious",1,2,245.41317749,1,2,1
2016083706,2016,8,3,11,0,3,-79.9376,40.4426,25,"serious",1,2,80.1163330078,1,2,1
2016115713,2016,11,7,11,0,8,-79.9164,40.4677,25,"unknown",1,2,664.280395508,1,2,1
2016050760,2016,5,1,99,0,3,-79.9722,40.5481,30,"serious",0,5,111.394508362,0,5,1
2016113842,2016,11,3,17,0,3,-79.9594,40.4719,25,"serious",0,5,111.394508362,0,5,1
2016107411,2016,10,2,18,0,4,-79.9866,40.4369,25,"slight",0,5,993.741943359,0,5,1
2016115487,2016,11,7,11,0,8,-79.9867,40.4238,25,"unknown",0,5,993.741943359,0,5,1
2016108271,2016,10,3,18,0,3,-80.0374,40.5513,35,"serious",0,5,111.394508362,0,5,1
2016139273,2016,12,6,7,0,4,-80.0188,40.4407,35,"slight",0,5,993.741943359,0,5,1
2015017610,2015,2,2,18,0,8,-79.83940125,40.46480179,30,"unknown",2,2,1647.33813477,2,2,1
2015032614,2015,3,2,13,0,4,-80.00849915,40.43009949,15,"slight",0,5,993.741943359,0,5,1
2015033680,2015,3,4,17,0,4,-80.08200073,40.41049957,35,"slight",0,5,993.741943359,0,5,1
2015039606,2015,4,2,17,0,4,-79.85639954,40.46300125,35,"slight",2,2,1647.33813477,2,2,1
2015040524,2015,4,5,12,0,4,-79.95040131,40.4776001,25,"slight",0,5,111.394508362,0,5,1
2015043505,2015,4,7,12,0,4,-79.92919922,40.46580124,35,"slight",1,2,664.280395508,1,2,1
2015044137,2015,4,2,19,0,4,-80.01180267,40.44580078,25,"slight",1,2,245.41317749,1,2,1
2015044162,2015,4,2,22,0,3,-79.96109772,40.46770096,25,"serious",0,5,111.394508362,0,5,1
2015044739,2015,4,4,15,0,3,-79.76950073,40.48559952,35,"serious",2,2,1647.33813477,2,2,1
2015045082,2015,1,3,16,0,4,-80.11070251,40.36330032,25,"slight",0,5,993.741943359,0,5,1
2015045158,2015,4,5,20,0,4,-79.90390015,40.40169907,25,"slight",1,2,523.535827637,1,2,1
2015045480,2015,3,2,8,0,8,-79.90879822,40.40510178,25,"unknown",0,5,662.396118164,0,5,1
2015045625,2015,4,5,17,0,2,-79.91159821,40.40060043,25,"serious",0,5,662.396118164,0,5,1
2015046580,2015,4,3,16,0,3,-79.90239716,40.44950104,35,"serious",2,2,1647.33813477,2,2,1
2015047432,2015,4,1,12,0,8,-80.09970093,40.40359879,25,"unknown",0,5,993.741943359,0,5,1
2015048371,2015,5,2,17,0,4,-79.95510101,40.46319962,25,"slight",0,5,111.394508362,0,5,1
2015048455,2015,5,2,20,0,4,-80.00800323,40.43230057,,"slight",0,5,993.741943359,0,5,1
2015049209,2015,5,4,17,0,8,-79.957901,40.44219971,25,"unknown",1,2,245.41317749,1,2,1
2015049725,2015,5,5,17,0,3,-80.0891037,40.36790085,25,"serious",0,5,993.741943359,0,5,1
2015050419,2015,5,1,18,0,4,-79.90809631,40.45149994,35,"slight",2,2,1647.33813477,2,2,1
2015050703,2015,5,2,17,0,4,-80.01650238,40.43220139,15,"slight",0,5,993.741943359,0,5,1
2015051179,2015,5,3,21,0,8,-79.9375,40.43360138,35,"unknown",0,5,993.741943359,0,5,1
2015053104,2015,5,2,9,0,4,-79.99099731,40.43880081,25,"slight",0,5,993.741943359,0,5,1
2015055021,2015,5,7,14,0,4,-79.89630127,40.43939972,25,"slight",2,2,1647.33813477,2,2,1
2015055804,2015,5,3,20,0,4,-79.89859772,40.45299911,25,"slight",2,2,1647.33813477,2,2,1
2015055809,2015,5,3,20,0,3,-79.89089966,40.33209991,25,"serious",0,5,662.396118164,0,5,1
2015058294,2015,6,3,13,0,3,-79.97789764,40.42860031,25,"serious",0,5,993.741943359,0,5,1
2015058652,2015,6,4,8,0,3,-79.99160004,40.45660019,25,"serious",1,2,245.41317749,1,2,1
2015059228,2015,6,5,20,0,4,-79.86759949,40.45550156,25,"slight",2,2,1647.33813477,2,2,1
2015059405,2015,6,5,20,0,4,-79.89769745,40.43970108,35,"slight",2,2,1647.33813477,2,2,1
2015059840,2015,5,7,14,0,3,-80.06620026,40.47710037,35,"serious",1,2,245.41317749,1,2,1
2015060230,2015,6,3,18,0,3,-79.77850342,40.40380096,25,"serious",2,2,1647.33813477,2,2,1
2015060493,2015,6,2,12,0,3,-79.99289703,40.41180038,25,"serious",0,5,993.741943359,0,5,1
2015061189,2015,6,4,13,0,3,-79.93070221,40.46350098,25,"serious",1,2,664.280395508,1,2,1
2015061367,2015,6,5,14,0,3,-79.99980164,40.43769836,25,"serious",0,5,993.741943359,0,5,1
2015061406,2015,6,5,17,0,4,-79.99389648,40.44490051,25,"slight",1,2,245.41317749,1,2,1
2015061654,2015,6,6,12,0,8,-79.94909668,40.46170044,25,"unknown",0,5,111.394508362,0,5,1
2015062127,2015,6,3,14,0,8,-79.96309662,40.43840027,25,"unknown",0,5,993.741943359,0,5,1
2015062795,2015,5,7,15,0,3,-79.72350311,40.6230011,15,"serious",2,2,1647.33813477,2,2,1
2015063295,2015,6,3,21,0,3,-79.92749786,40.46870041,35,"serious",1,2,664.280395508,1,2,1
2015063779,2015,6,2,13,0,4,-80.0565033,40.5807991,25,"slight",0,5,111.394508362,0,5,1
2015064562,2015,6,6,19,0,8,-79.94589996,40.46780014,25,"unknown",0,5,111.394508362,0,5,1
2015064991,2015,6,2,8,0,3,-79.93499756,40.43209839,25,"serious",0,5,662.396118164,0,5,1
2015065383,2015,6,3,12,0,4,-80.001297,40.44200134,25,"slight",1,2,245.41317749,1,2,1
2015065389,2015,6,4,21,0,3,-80.02349854,40.34909821,35,"serious",0,5,993.741943359,0,5,1
2015065726,2015,6,4,11,0,8,-80,40.44240189,25,"unknown",1,2,245.41317749,1,2,1
2015067916,2015,6,2,99,0,8,-79.97080231,40.53570175,25,"unknown",0,5,111.394508362,0,5,1
2015068868,2015,7,5,18,0,4,-79.99359894,40.4117012,25,"slight",0,5,993.741943359,0,5,1
2015069098,2015,7,6,16,0,3,-79.93250275,40.45479965,25,"serious",1,2,664.280395508,1,2,1
2015071582,2015,7,7,16,0,4,-80.0114975,40.47489929,25,"slight",1,2,245.41317749,1,2,1
2015075105,2015,7,1,3,0,2,-80.00229645,40.44869995,25,"serious",1,2,245.41317749,1,2,1
2015075247,2015,7,4,13,7,8,-80.0184021,40.44039917,35,"unknown",0,5,993.741943359,0,5,1
2015077042,2015,7,2,15,0,4,-79.93280029,40.46020126,35,"slight",1,2,664.280395508,1,2,1
2015077380,2015,7,7,19,0,4,-79.79620361,40.54100037,25,"slight",2,2,1647.33813477,2,2,1
2015079123,2015,8,7,10,0,3,-79.97260284,40.479599,15,"serious",0,5,111.394508362,0,5,1
2015079318,2015,8,1,19,0,3,-79.92269897,40.4659996,35,"serious",1,2,664.280395508,1,2,1
2015080058,2015,8,3,20,0,8,-79.94020081,40.45640182,35,"unknown",0,5,111.394508362,0,5,1
2015081569,2015,8,1,15,0,3,-79.99770355,40.2867012,25,"serious",0,5,993.741943359,0,5,1
2015082408,2015,8,3,18,0,3,-79.99739838,40.45740128,25,"serious",1,2,245.41317749,1,2,1
2015082568,2015,8,4,11,0,8,-79.96910095,40.43889999,25,"unknown",0,5,993.741943359,0,5,1
2015083213,2015,8,6,8,0,8,-79.93409729,40.4571991,35,"unknown",1,2,664.280395508,1,2,1
2015083232,2015,8,5,11,0,8,-80.00499725,40.42969894,25,"unknown",0,5,993.741943359,0,5,1
2015083728,2015,8,5,8,0,3,-79.75479889,40.43489838,35,"serious",2,2,1647.33813477,2,2,1
2015085010,2015,8,7,14,7,8,-80.0059967,40.60509872,25,"unknown",0,5,111.394508362,0,5,1
2015085368,2015,8,4,8,0,3,-80.14749908,40.50579834,35,"serious",1,2,245.41317749,1,2,1
2015085773,2015,2,3,7,0,3,-79.94989777,40.42570114,25,"serious",0,5,993.741943359,0,5,1
2015085795,2015,8,5,16,0,3,-79.97530365,40.45660019,25,"serious",1,2,245.41317749,1,2,1
2015086511,2015,8,7,12,0,4,-79.94709778,40.45880127,25,"slight",0,5,111.394508362,0,5,1
2015088485,2015,8,5,22,0,4,-80.03079987,40.46210098,35,"slight",1,2,245.41317749,1,2,1
2015088585,2015,8,6,7,0,8,-79.98149872,40.45280075,25,"unknown",1,2,245.41317749,1,2,1
2015088644,2015,8,5,13,0,4,-80.01570129,40.60900116,25,"slight",0,5,111.394508362,0,5,1
2015089735,2015,8,5,17,0,4,-79.94680023,40.46279907,25,"slight",0,5,111.394508362,0,5,1
2015090131,2015,9,3,15,0,8,-79.91269684,40.43799973,35,"unknown",2,2,1647.33813477,2,2,1
2015090624,2015,9,5,8,0,4,-79.95159912,40.44229889,25,"slight",1,2,245.41317749,1,2,1
2015090998,2015,9,5,16,0,8,-79.88610077,40.30680084,25,"unknown",0,5,662.396118164,0,5,1
2015091288,2015,9,6,6,0,3,-80.03330231,40.47719955,25,"serious",1,2,245.41317749,1,2,1
2015091787,2015,9,2,16,0,4,-79.85630035,40.35029984,25,"slight",2,2,1647.33813477,2,2,1
2015092352,2015,9,4,7,0,8,-79.90619659,40.45429993,25,"unknown",2,2,1647.33813477,2,2,1
2015093614,2015,9,6,14,0,4,-79.90830231,40.49110031,35,"slight",1,2,664.280395508,1,2,1
2015094954,2015,8,7,0,0,4,-79.97619629,40.44530106,25,"slight",1,2,245.41317749,1,2,1
2015095409,2015,9,4,18,0,8,-79.9131012,40.43799973,35,"unknown",2,2,1647.33813477,2,2,1
2015096466,2015,9,7,14,0,4,-79.89150238,40.42359924,25,"slight",2,2,1647.33813477,2,2,1
2015096951,2015,9,6,19,0,1,-80.18939972,40.44179916,35,"fatal",0,5,993.741943359,0,5,1
2015097325,2015,9,3,11,0,3,-79.98090363,40.42499924,25,"serious",0,5,993.741943359,0,5,1
2015099209,2015,9,1,12,0,4,-79.97989655,40.42490005,25,"slight",0,5,993.741943359,0,5,1
2015100819,2015,10,5,17,0,8,-79.9464035,40.46549988,35,"unknown",0,5,111.394508362,0,5,1
2015102630,2015,10,3,19,0,8,-79.95400238,40.43809891,25,"unknown",0,5,993.741943359,0,5,1
2015103073,2015,10,4,18,0,4,-80.07430267,40.59529877,25,"slight",0,5,111.394508362,0,5,1
2015103244,2015,10,4,21,0,3,-79.91940308,40.43799973,25,"serious",1,2,909.977172852,1,2,1
2015104364,2015,10,1,15,0,3,-80.00229645,40.43849945,25,"serious",0,5,993.741943359,0,5,1
2015105291,2015,10,3,18,0,8,-79.93890381,40.4477005,25,"unknown",1,2,28.911233902,1,2,1
2015109507,2015,10,6,16,0,1,-79.95130157,40.44380188,25,"fatal",1,2,245.41317749,1,2,1
2015110233,2015,10,5,14,0,8,-79.96450043,40.43610001,25,"unknown",0,5,993.741943359,0,5,1
2015111709,2015,10,2,22,0,4,-80.00019836,40.43769836,25,"slight",0,5,993.741943359,0,5,1
2015114006,2015,11,4,7,0,4,-79.92150116,40.46889877,25,"slight",1,2,664.280395508,1,2,1
2015114934,2015,11,6,9,0,4,-79.96769714,40.46450043,25,"slight",0,5,111.394508362,0,5,1
2015118838,2015,11,1,11,0,3,-80.19650269,40.54899979,40,"serious",1,2,245.41317749,1,2,1
2015119084,2015,11,2,8,0,3,-79.94229889,40.44020081,25,"serious",2,2,12.3671216965,2,2,1
2015123541,2015,11,6,20,0,8,-79.84030151,40.47829819,35,"unknown",2,2,1647.33813477,2,2,1
2015124094,2015,11,1,1,0,3,-79.94979858,40.46419907,25,"serious",0,5,111.394508362,0,5,1
2015127050,2015,12,2,7,0,8,-80.00350189,40.45289993,25,"unknown",1,2,245.41317749,1,2,1
2015127272,2015,12,2,8,0,8,-79.94560242,40.44449997,25,"unknown",0,5,29.4298877716,0,5,1
2015128098,2015,12,4,17,0,3,-79.98860168,40.41450119,25,"serious",0,5,993.741943359,0,5,1
